content,sentiment
sudah lebih dari 1 tahun saya menggunakan layanan indihome untuk saya indihome adalah layanan terbaik  dari jaringan pelayanan penanganan gangguan super cepat dan cs ramah pokoknya the best all ,1
aplikasi sangat berguna dan punya banyak fitur untuk memudahkan pelanggan indihome mengecek tagihan membayar tagihan menambah layanan dan bisa juga untuk lapor apabila ada kendala pada jaringan  pelanggan indihome wajib punya  ,1
aplikasi yg sudah lumayan bagus untuk update yg terbaru  hanya saja masih menemukan bug2 yg harus di fix  semoga kedepannya makin bagus ,1
bagus pelayananya   selama ini gak ada masalah tentang jaringan opticnya    dan supercepat jaringannya ,1
terbantu sekali dengan aplikasi myindihome  dapat mengecek tagihan  jumlah perangkat yang terhubung  serta dapat menghubungi cs telkom bila terjadi gangguan  masukan hanya perbanyak peningkatan agar layanan semakin baik,1
layanan internet bagus dan terjangkau indihome suka bgt  bila terjadi kendala jaringan sangat cepat respond team nya hanya gunakan mobile apps myindihome semua masalah internet teratasi dgn tuntas  skuykuykuy      ui design juga oke recomended bgt buat internetan,1
maaf  bukan soal aplikasi tapi pelayanan secara langsung nya   terlebih tanggapan perihal masalah di daerah indonesia timur  kenapa coba tiap tahun ada pemutusan jaringan  alasanny entah karena di gigit hiu lah  ini lah itu lah  lama  kepiting pun di salahkan  kalau mmng sdh tau masalahny knpa ngk di cari solusi spya tdk terulang cba   dan lagi kami di suruh membayar full tanpa ad konpensasi potongan harga atau lainnya padahal jaringan saja tidak bisa di pakai masa iya di suruh bayar full ,-1
alhamdulillah adanya aplikasi ini memudahkan pengguna indihome dalam memantau penggunaan internet  selain itu juga dapat melakukan pembayaran melalui aplikasi ini  saya sudah lama menggunakan aplikasi ini untuk memantau  rumah yg sy pasangi indihome  jadi sangat memudahkan hanya dengan 1 aplikasi saja bisa melakukan berbagai hal meskipun memiliki beberapa langganan indihome  mantap pokoknya ,1
sangat membantu dan fitur fitur nya sangat mudah di gunakan terima kasih sudah memberikan royalty menaikan kecepatan tanpa tambahan biaya    semoga sukses terus indie home    ,1
bintang 4 dulu   komplain dong min    bagian menu saldo  kok gak bisa diakses   cara top up juga gak ada keterangan  terus waktu pembayaran via link aja kok juga selalu gak bisa alias eror moho segera diperbaiki  terimakasih,1
aplikasi ini sangat membantu dan saya hampir  tahun menggunakan indihome untuk setiap pelayanan dari cs pun puas dengan responsible apabila mengalami kendala yang terjadi  semoga indihome makin sukses kedepannya dan selalu memberikan yang terbaik,1
aplikasi mudah digunakan  karena di dalam aplikasi kita dapat melihat berapa kuota yg telah digunakan serta tagihan yg akan dibayarkan  dan masih banyak fitur lain di aplikasi my indihome ini,1
terimakasih sudah memberikan kualitas layanan yang sangat baik  respon pengaduanpun cepat  semoga kedepannya akan banyak promo atau hadiah menarik lainnya untuk pelanggan setia ,1
sangat membantu untuk kebutuhan internet udah setahun ini pakai indihome selalu bagus banget koneksinya  top deh sukses terus indihome,1
tampilanya lebih segar   tidak ada bug lagi   lancar dan mudah di gunakan  saya sangat terbantu dengan myindihome karena memudahkan saya dalam pengaturan wifi di rumah,1
sangat membntu para pengguna untuk memahami dan memanfaatkan fitur fitur update lewat aplikasi my indhome serta lbih memudhkan pengguna aplikasi my indihome untuk melakukan update kecepatan tnpa harus ke kantor telkom  terima kasih my indihome   ,1
aplikasi ini sangat membantu  ketika kita ada masalah jaringan internet atau yang lainnya  kita tidak harus lapor ke kantor atau telpon  tinggal buat laporan saja lewat aplikasi ini langsung di tindak oleh pihak indihome langsung  kita juga dapat lihat jumlah tagihan yg belum sudah dibayar  jadi sangat memudahkan pengguna  terimakasih indihome  ,1
aplikasi my indihome semakin kesini semakin bagus  perbaikan perbaikan yang dilakukan benar benar berguna bagi para penggunanya  secara tampilan iu aplikasi ini juga juara simple dan elegan  jadi mudah dimengerti penggunaan dan fungsinya  selama hampir setahun pakai aplikasi ini saya belum pernah sekalipun menggalami error atau crush  good job buat developernya  aplikasi myindihome juga sangat membantu saya ketika internet saya mengalami trouble  responnya secepat kilat  keren banget pokoknya ,1
overall aplikasinya bagus  jaringan sangat memuaskan dan pelayanan juga fast respon  sukses terus indihome   ,1
sangat membantu karena jaringan bagus dan kita bisa mudah memilih berapa mbps yang kita kebutuhan ,1
aplikasi yang sangat membantu bagi pengguna indihome  fiturnya sangat lengkap  metode pembayaran tagihan yang gak ribet  dan bagi yang baru mau berlangganan dapat dimudahkan melalui aplikasi ini  my indihome top pokoknya    ,1
aplikasi myindihome terbaru sangat membantu  fitur memudahkan user  tinggal klik beres deh bisa bayar tanpa keluar admin  aplikasi myindihome juga memberikan banyak promo menarik  maju terus yah internet telkom indonesia  ,1
aplikiasinya sangat membantu sekali dalam pengecekkan fup  perangkat yang terkoneksi  mudah melakukan upgrade dan tambah addon hingga fitur layanan pelanggan diproses sangat cepat setiap permasalah yang terjadi  fitur tukar poinnya pun sangat bermanfaat sekali bisa ditukarkan dengan banyak hal,1
makin kesini makin parah indihome  padahal cuma buka aplikasi shope tapi lemot bngt  perangkat yang terhubung cuma 3 ditambah 1 sama router nya masih lemot juga,-1
aplikasi myindihome sangat membantu terutama cek tagihan yang selama ini saya lakukan  kalau bisa tambah fitur untuk penukaran poin lebih banyak lagi misalkan merchandise dari telkom ,1
belakangan aplikasi sering otomatis logout padahal baru saja masuk  masuk menu lihat biaya tiba2 notif sesi anda telah berakhir ,1
aplikasi sih bagus sangat membantu tp masa baru masuk sebentar sdh keluar secara otomatis    harus log in lg  verifikasi lagi  ,-1
aplikasi myindihome lebih bagus banyak fitur2 menu nya semua menjadi satu untuk kebutuhan keluarga di rumah yang lebih paling bagus jaringan nya super cepat     ,1
indihome terbaik  puas banget dengan layanan nya dan puas dengan kecepatan nya yg tak putus    sukses terus indihome dan terus memberikan yang terbaik sampai dapat dijangkau di daerah  terpencil     ,1
sebagai pelanggan indihome sejak lama  dengan munculnya aplikasi myindihome sangat memudahkan saya  apalagi banyak fitur terbaru yg sebelumnya saya tidak tahu dan juga banyak diskon2 menarik yg disediakan oleh myindihome  sangat mantap  ,1
aplikasi ini sangat ramah dan mudah untuk digunakan apa lagi jika kita tidak paham kita bisa menanyakan langsung kepada adminnya mantap lah semoga berkembang terus sistemnya,1
bangke    aplikasi ga guna tiap pengaduan gangguan sinyal selalu perbaikan sistem terus  mau tlp cs susah nya minta ampun    udah berhenti berlangganan masih di tagih terus di bulan berikutnya heyyy   liat di sistem nya ada pemakaian ga selama ini   gw udah ganti provider lain yg lebih murah dan ga pke limit limit emang ini pulsa kuota  pke limit segala   baru tanggal 9 udah limit   nunggu tanggal 1 masih jauh bangett malah di suruh beli tambahan kuota  emang ini wifi rumah apa kuota hape  ,-1
ini knp ya aplikasi gak bisa kebuka padahal signal dan jaringan bagus  gimna saya mau mengetahui pembayaran wifi nya ,-1
sangat terbantu utk aplikasi my indihome   klo bs d perbarui dan ad kemajuan utk aplikasi ny utk lbh baik lg   dr sistem terdetek user nm perangkat yg ikut ngentol k wifi kt itu aja   hehe,1
aplikasi my indihome sangat mempermudah dalam pembayaran langganan sehingga tidak perlu jauh jauh keluar rumah hehe  banyak fitur yang sangat bermanfaat seperti penggunaan data perbulan dll  emmm cuma saya agak bingung cara isi saldo di aplikasi myindihome soalnya baru pertama kali pakai  cara isi saldo nya gimana ya ,1
aplikasi my indihome sangat bermanfaat  untuk melihat sisa fup  tagihan  dan memiliki banyak fitur yang masih banyak  termikasih myindihome,1
aplikasinya lemot sekali  kurang informatif untuk brand besar sekelas indihome   blm lagi internet saya  bps tapi bayarannya kok mahal  tetangga2 saya  bps kok pada murah  untuk para pembaca yang budiman dan pihak indihone semoga membacanya  semoga bisa mengatur dengan lebih baik lagi agar ada kebijaksanaan dan keadilannya  thnks,-1
begitu mudahnya sejak ada aplikasi myindihome  semu kebutuhan internet dapat terpenuhi  untuk masalah gangguan internat dapat teratasi dengan cepat menggunakan aplikasi myindihome  pokoknya the best deh dengan adanya aplikasi myindihome ,1
dengan tampilan baru yang sangat fresh  dan ui yang keren  serta aplikasi yang smooth  wajib bintang 5 buat my indhome  sukses selalu,1
myindihome mempermudahkn saya untuk selalu cek usage limit apa lagi dengan fitur upgrade speeed jadi saya lebih cepat untuk upgrade speed indohome saya terima kasih indihome  indihome sulusi internet cepat  lancar  dan nyaman,1
sangat membantu untuk cek tagihan  tambah layanan  mudah dimengerti fitur fiturnya dan mudah digunakan   semakin tingkatkan ya,1
dengan menggunakan aplikasi myindihome dapat memudahkan kita untuk melihat info pemakaian internet maupun bonus telepon  selain itu  pelanggan dapat menukar poin my indihome dengan berbagai penawaran menarik  transaksi makin mudah dalam genggaman anda berlangganan indihome jadi lebih mudah dan cepat beli add on cukup lewat smartphonebisa bayar tagihan di mana pun dan kapan pun,1
aplikasinya mulai keren dan mudah di fahami  mudah juga saat komplain  tidak seperti yang sebelumnya,1
untuk pengalaman pakai indihome  speednya mantap  ada fitur² nya di aplikasi myindihome  bisa melihat tagihan untuk wifi  bisa juga untuk melihat kuota yang dipakai banyak promo² juga di aplikasi myindihome   dan fitur² lainnya lagi terimakasih indihome,1
aplikasi my indihome memudahkan saya dalam mengendalikan wifi yang terpasang di rumah saya  saya bisa memantau siapa saja yang sedang memakai jaringan wifi  dengan menginstal my indihome di hp android saya memberikan pengalaman yang cukup unik dan istimewa ketika menjalankan aktivitas awan dari rumah ataupun tempat kita bekerja semoga kedepannya indihome mampu memberikan pengalaman pengalaman yang lebih kren untuk setiap pelanggangnya terutama pecinta jaringan indihome yang stabil dan lancar ,1
aplikasi semakin maju  penggunaan sudah tidak sembarang  dan di app baru ini banyak tampilan tawaran terbaru buat para pelanggan indohome   sukses selalu dan semakin maju untuk kedepannya   aamiin  ,1
aplikasinya sangat bermanfaat   sangat bagus untuk memantau penggunaan jaringan internet bulanan serta fiturnya sangat lengkap dan mudah diakses   terimakasih,1
aplikasi yang sangat simple dan user interface yang bagus  bisa mengetahui informasi tagihan  fup yg terpakai  cs yang siap dihubungi   jam   pokoknya mantap my indihome   sukses terus,1
dengan adanya aplikasi myindihome lebih mudah mengecek detail status pemakaian dan pembayaran kita  selain itu memudahkan pembayaran juga  terimakasih myindihome ,1
selama menggunakan indihome  alhamdulillah belajar makin lancar karena menggunakan speed  bps gak pernah ngelag  kalau ada kendalapun respon cs sangat baik  indihome provider terbaik ,1
aplikasinya sangat bagus untuk kita yang menggunakan indihome  karna dari aplikasi myindihome kita bisa melihat program2 dan fitur2 yang bisa kita gunakan lagi,1
aplikasi indihome ini sangat membantu sekali dalam membayar tagihan dan membeli paket paket tambahan tanpa harus memintakan lagi kepada org teknisi  sering kali adanya promo2 menarik dari indihome sendiri  sangat baguss dan bermanfaat  semoga kedepannya bisa lebih bagus baguss lagi dri yg skrg  top dehh    ,1
sangat membantu  tapi kenapa saya kesulitan mengupdate aplikasinya  dari kemarin sudah 5 kali saya coba update  hanya bisa sampai    aja jadi belum bisa buka aplikasinya  terima kasih,1
setahun saya memakai indihome tidak pernah mengalami gangguan  internet selalu lancar bahkan dalam kondisi hujan sekalipun  harga juga terjangkau  dan mudah dalam pengoperasian  semoga indihome semakin sukses dan terus bermanfaat bagi negeri kita  ,1
dulunya aplikasi indihome sangat lelet mau renewspeed harus buka webnya tapi sekarang sudah ad perubahan seiring waktu berjalan aplikasi myindihome semakin canggih banyak fitur fitur tambahan dan bisa di gunakan semuanya semakin sering di update semakin lancar saja dan normal jaya   pertahankan dan lebih di tingkatkan lagi  trimaksih dan selamat bergabung di myindihome,1
fup kuota saya masih tanggal muda kok sudah  b  pemakaian cuman  hp  kalau memang ada  ya yang benar dong kalau buat aplikasi  yang berguna bagi pelanggan  bukan menyusahkan  sebagai pelanggan wajib komplain dan harus di layani karena pajak dibebankan di pelanggan  kalau begini yang rugi pelanggan bukan pihak telkom  mohon maaf sebelumnya bapak ibuk  saya komplain seperti ini  karena saya merasa dirugikan  ,-1
aplikasinya sudah bagus cuma perlu ditingkatkan untuk merchant penukaran poin nya  respon untuk gangguan melalui myindihome sangat cepat di tanggapi ,1
terima kasih indihome   sudah ada di kota kami  kabupaten kepulauan yapen  provinsi papua  akan tetapi sudah lebih  tahun tetapi limit yang kami dapat gunakan hanya   mbps   kami belum bisa mengupgrade ke   atau lebih mbps nya      mohon dipercepat untuk proses upgrade bandwith,1
aplikasinya sangat bagus dan interaktif  memudahkan kita untuk memantau penggunaan dan juga tagihan  selain itu banyak juga fitur yg bisa dimanfaatkan didalam aplikasi myindihome ini ,1
untuk pelayanan saat ada kendala ramah akan tetapi memang agak slow respon  mungkin dikarenakan ada beberapa juga yang sedang bermasalah  yang lainnya bagus bagus saja,1
aplikasi ini sangat membantu dengan tampilannya yang mudah di pahami  namun masih harus ditingkatkan lagi demi memberi kepuasan maksimal kepada pelanggan  aku suka dengan pelayanan teknis bila ada gangguan  cepat tepat sukses  indihome ngebut internetnya banyak bonusnya   ,1
wahhhhh download aplikasi myindihome keren      selain untuk keperluan pembayaran tagihan indihome setiap bulan  mengatur sandi wifi  saya juga bisa tau program2 terbaru dari indihome  penawaran menarik dan promo apa saja yang sedang berlangsung  apalagi setiap pembayaran tagihan bisa dapat point yang bisa ditukarkan dgn hadiah menarik   yukkk download aplikasi myindihome  ,1
aplikasinya menyajikan beberapa informasi seperti mbps  kuota yang sudah terpakai  program program lain  dan riwayat pembayaran  keren sekali  cukup lengkap  apalagi sekarang pembayaran bisa pakai linkaja  mantappp ,1
di aplikasi ini saya tidak bisa menggunakan pengaturan wifi pada bagian wifi saya dan perangkat terhubung selalu katanya coba lagi beberapa saat   sudah berkali kali dicoba selalu saja begitu   padahal sangat perlu untuk melihat kondisi wifi dan mengecek perangkat yang terhubung ke wifi saya   semoga ada segera perbaikan,-1
layanan internet dan smart tv channel yg ok dimasa pandemi khususnya bagi org tua yg  ya belajar daring sangat membantu sekali  layanan bila adanya gangguan pun cepat dan baik  semoga makin banyak promo dan open channel dan kecepatan internetnya ditambah tanpa biaya tambahan  sukses indihome  ,1
apk nya sangat bagus  simple mudah di pahami  fitur cukup memuaskan apk memanjakan mata perpaduan antara merah dan putih,1
ini aplikasi membantu banget  memudahkan pelanggan untuk mengecek tagihan  melihat sudah berapa total pemakaian yg digunakan  sama bisa gunain promo² yg ada di dalam aplikasi  semoga kedepannya aplikasi ini makin trus mempermudah pelanggan indihome ,1
untuk promo dan tagihan  aplikasi lancar di gunakan  saat mau komplain ga pernah bisa  harus keluar pulsa lagi buat lapor call center,-1
sangat keren dan mudah di akses dalam jangkauan apapum serta fitur2 nya bagus2 dan keren2 terimakasih myindihome ,1
pengalaman yang memuaskan setelah beberapa bulan menggunakan aplikasi myindihome karena sangat membantu saya dalam melakukan reedem poin  upgrade layanan dan respon komplain yang sangat cepat sukses terus buat telkom dan tetap konsisten melakukan inovasi   ,1
tampilan sederhana tapi informatif  menarik  dan mudah diakses  sangat berguna untuk mengetahui tagihan  promo  produk produk indihome dan lainnya ,1
aplikasi cukup membantu untuk melihat informasi  tapi tolong di tingkatkan lagi soalnya saya ga bisa melengkapi profil dan tidak bisa tuker poin  makasih,1
informatif dan mudah penggunaannya  laporan kendala lebih mudah dan ada notifikasinya  jika mau tambah add on mudah banget ,1
aplikasi my indihome sangat membantu dalam memperoleh informasi segala hal tentang indihone dan bukan hanya itu kita dapat mengecek  berbelanja dan lain lain  pokoknya one stop aplication dah  terima kasih indihome,1
aplikasi myindihome sangat membantu saya dalam melihat informasi panggunaan  seperti info tagihan  pembayaran tagihan melalui aplikasi myindihome  penggunaan tiap bulan  info pemakai siapa saja  serta terdapat penawaran penawaran menarik yang tersedia di aplikasi ini  dengan demikian  aplikasi ini sangat menarik untuk didownload karena memudahkan para pengguna indihome kapan saja dan dimana saja  luar biasa  ,1
melaporkan pengaduan via aplikasi my indihome lebih mudah dan cepat  juga bisa terjadwal kapan akan dilakukan perbaikannya ,1
sudah setahun ini saya merasakan internet yang jarang ngelag ataupun gangguan jaringan  sekalipun ada gangguan jaringan  bertanya langsung lewat pengaduan layanan di aplikasi ini sangat membantu dan respon nya cepat  terima kasih indihome ,1
saya pengguna layanan indihome sejak    karena saya pelaku pengguna ibu rumah tangga  aktivitas lebih banyak dirumah  menurut saya lebih hemat dibanding saya harus isi kuota internet yang mana saya bisa pakai sepuasnya setiap bulan  selain itu dengan adanya aplikasi myindihome juga mempermudah saya dalam mengecek tagihan indihome saya  mengecek jumlah pemakaian internet  memudahkan saya dalam membuat laporan gangguan tanpa perlu saya ke kantor telkomnya ,1
aplikasi yang membantu dan memudahkan pengguna indihome  tapi aplikasi ini harus lebih ditingkatkan lagi di beberapa aspek  karena masih banyak kekurangan di dalamnya,1
aplikasi gak sesuai diskripsi buat laporan aja nggak ditanggapi  aplikasi gak guna  ekspektasinya bagus  tapi kenyataan nya gak bisa digunakan ,-1
aplikasi yg sangat membantu bagi pengguna layanan indihome carapakai nya sangat mudah memberikan informasi tracking yg transparan isian menu yg dapat dipahami,1
bintang ini bukan untuk pelayanan dan kenyamanan indihome melainkan hanya untuk aplikasi nya saja  aplikasi ini sangat membantu  sedangkan untuk pelayanan indihome dalam menghadapi keluhan saya disetiap trouble sangat lah buruk berulang kali lose koneksi tidak ada solusi yg di berikan  hanya omdo  omong doang ,1
saya baru memasang indihome akhir bulan maret kemarin  dgn myindihome sangat memudahkan pengguna baru seperti saya untuk melakukan pengecekan dan membayar serta mengetahui jumlah yg harus kita bayar  untuk tambahan  entah itu hanya saya atau bukan tapi myindihome berjalan agak lambat di perangkat saya padahal jaringan internet nya cukup bagus untuk digunakan di berbagai aplikasi lain  terimakasih,1
aplikasinya sangat bagus sekali  memudahkan pelanggan untuk mengakses berbagai fitur lengkap yang disediakan oleh indihome,1
aplikasi indihome ini sangat membantu  memudahkan bagi pelanggan untuk melihat pembayaran yang sudah tanggalnya  ada banyak fitur lainnya dan juga ada point dari indihome yang bisa di tukarkan  dengan aplikasi my indihome ini memudahkan bagi pelanggan untuk mengakses jarigan internet indihome ini,1
mantap sekali aplikasinya sangat berguna dan sangat mempermudah kita untuk mengakses fitur fitur nya   dengan aplikasi ini kebutuhan saya sebagai pelanggan indihome sangat terpenuhi  ,1
aplikasi myindihome sangat bagus  di dalam aplikasinya terdapat poin dan bisa ditukar dengan hadiah  aplikasinya sangat lancar saya suka  apalagi saya sudah pakai indihome dari awal    terbaik,1
aplikasinya memudahkan pengguna dalam melihat info pembayaran ataupun batas penggunaan  memudahkan jika ada kendala bisa langsung lapor ke customer service dan pelayanan nya sangat cepat,1
banyak banget hadiah dan promo yang didapet dari poin  selain itu pengalaman yang didapat dari aplikasi myindihome sangat memudahkan bagi pengguna baru  semoga tetap konsisten memberikan yang terbaik dan kemudahan bagi para pelanggan  sukses selaluu  ,1
aplikasi mylndihome cukup membantu  mudah digunakan hanya saja performa nya masih kadang lambat dan kadang normal  perlu perbaikan untuk performanya ,1
aplikas myindihome membantu banget untuk pengecekan pembayaran agar kita tidak lupa bisa mengetahui pengunanna kita sebanyak apa dan memudahkan untuk mendambah layanan tanpa harus datang ke plasa telkom dan bisa membayar langsung dari aplikasi lalu bisan melalui linkaja,1
ini aplikasi bukan memudahkan malah bikin jengkel  buka aplikasi baru di halaman muka  dashboard  malah cuma muter muter aja,-1
kebanyakan update lu  fitur juga kaga nampak perubahan yg signifikan  kalo update buat nambah fitur yg pengaruhnya signifikan ya wajar aja kalo update  hampir tiap sebulan atau  bulan sekali ada update  mulu ,-1
indihome pelayanan sangat lambat dan buruk   banyak step  untuk buka isolir saya saya harus 4 kali hub cs     isolir pun juga tidak di buka  padahal kami bayar rutin jika pelayanan buruk sperti ini sebaiknya tutup saja indihome      jauh dengan mncp play saya tidak pernah kecewa dengan mnc play semua penanganan cepat  ,-1
di aplikasi myindihome saya dapat mengetahui info tagihan bulanan  mengetahui info pemakaian kuota juga bisa merubah atau menambahkan paket internet dan paket lain nya yang mungkin kebanyakan pengguna sering mengabaikannya atau bahkan tidak tahu  di aplikasi myindihome juga ada poin yang nanti bisa di tukarkan ke berbagai merchant ada mug headset bluetooth payung dan yg lebih wah lagi ada hadiah emas nya juga loh  mantap pisan pokok nya mah gaissss   terima kasih apk myindihome do the best  ,1
aplikasinya keren sangat membantu pelanggan untuk berkomunikasi dengan indihome telkom  beberapa kali saya ada gangguan dan sangat puas dengan pelayanannya  pertahankan kinerjanya dan lanjutkan inovasinya,1
aplikasi nya bagus  hanya sayang sekali lemot nya minta ampun  dimana pakai koneksi indihome itu sendiri   membuat tidak nyaman  tolong di tingkatkan utk aplikasi nya  ,-1
terima kasih atas hadirnya aplikasi ini sangat bermanfaat sekali terutama bagi saya pelanggan setia sudah   tahun sejak dulu jaringan speedy  dari aplikasi ini saya bisa mengetahui tagihan bulanan dan bisa lebih cepat mengadukan bila gangguan tanpa harus datang ke kantor disaat genting membutuhkan perbaikan  saya nantikan fitur yang lebih banyak  untuk saran saya perlu ditingkatkan agar lebih cepat dalam menampilkan interface bagian atas membutuhkan waktu lumayan lama ,1
setelah diupdate malah lemot   pdhal buka aplikasi lain bisa   jd susah check tagihan   jd saya uninstal aja deh,-1
aplikasi tidak bisa di buka sudah berminggu minggu   notifikasi sedang dalam perbaikan  tapi tidak kunjung baik  ,-1
kenapa sih harus update padahal terakhir saya update tanggal 1 april    sekarang tanggal 4 april   sudah update lagi  saya tidak setuju toh aplikasi nya tetap tidak ada perubahan dan kenapa memaksa orang harus update kan kalau tidak mau update kok dipaksa update  kalau tidak update tidak bisa pakai aplikasi nya mohon diperhatikan ini oleh pihak indihome  jangan buat hp pelanggan mu jadi lemot karena harus update apalagi jarak update nya dekat sekali selisih 4 hari  mohon segera diproses ,-1
ricuh dari pembayarannya  lebih baik dapat rincian dari gmail ketimbang aplikasi indihome  pake wifi indihome aja aplikasinya sendiri masih ngelag  kayak aplikasi indihome ini berat banget   saya mau copot pemasangan  ,-1
aplikasi yg sangat menarik karena banyak pilihan fitur yg tersedia bagi para pelanggannya dan yg paling penting ada fitur bantuan disaat kita mengalami masalah dengan internet kita dan responnya pun cukup cepat klo dibandingkan dengan yg dl    dan untuk indihomenya sendiri untuk akhir  ini sih saya merasa cukup puas menggunakannya karena untuk skrg hampir tdk ada masalah koneksi sering loss lg   makasih indihome,1
semakin ksini signal internet semakin susah di akses  apalagi menjelang malam  selalu restart modem  hadiah point tidak pernah bagus utk regional bali  kenapa yaaa      tolong dong naik kelas dikit,1
awal ny aplikasi ini sangat membantu sekali untuk melihat paket kita sudah brp yg di gunakan  tp skrang sudah tidak bisa lagi  kecepatan internetpun sangat tidak stabil  dr paket yg sy pilih  b  sangat jarang sekali mndptkn  b selalu d bawah  b  bhkan sering d bawah  b dan sangat pernah smpai  b pdhal yg terkoneksi hanya  5 perangkat  uploud ny pun biasa ny  b tp tidak smpai  max di  b mohon d bantu untuk d pernaiki ,-1
setelah saya menggunakan indihome semua pekerjaan saya dan suami jadi lebih mudah  terlebih dengan adanya aplikasi my indihome ini saya lebih terbantu lagi dengan fitur2 yg ada seperti pemakaian internet bulan ini  limit pembayaran bulanan dan banyak sekali fitur promo menarik yg membantu saya lebih mudah  terimakasih dan sukses selalu my indihome ,1
aplikasi sebelumnya ada informasi fup    gb    gb  dsb sekarang malah dihilangkan jadi info fupnya hilang  tapi setelah aplikasi diperbaharui sudah muncul info fup yang digunakan    indihome the best  ,1
dengan myindihome semua bisa di lakukan dan mau pilihpaket pun juga lebih mudah  sangat mempermudah untuk pelanggan terimakasih myindihome,1
aplikasi yang dapat memudahkan dalam pembayaran tagihan indihome  aplikasi mudah digunakan  bisa cek total tagihan dan penggunan data perbulannya,1
sangat membantu pelanggan telkom wifi dalam hal mengetahui jumlah tagihan  merestart modem dan banyak lagi kemudahan yang sudah teraplikasi di dalam my indihome  semoga kedepan telkom lebih berjaya ,1
dari siang sampai malam ini lampu router saya masih merah  penangan nya tidak membantu  bisa tolong segera di perbaiki    kenapa sering sekali lampu router saya merah    ,-1
aplikasi terbaik  bisa memantau pengguna wifi juga info terbaik dalam penggunaan batas kuota yg kita pakai dengan aplikasi ini bisa kita bisa pilih menu apapun atau pengaduan layanan jaringan tanpa kita harus pergi ke tempat plaza telkom  pokonya is the best,1
jelek banget asu sumpah sinyal wifi indihome  gua dirumah pake wifi indihome gak bisa buka masuk media sosial  instagram   fb   tiktok   dll  pas masuk loading mulu sama kaya game  pes   coc   pubg  loading mulu pakai wifi indihome  sedangkan pakai paket data  axis  lancar masuk media sosial   game ,-1
aplikasi my indihome sangat membantu sekali buat cek tagihan  pengaduan  dan promonya banyak banget  pokoknya the best lah buat aplikasi ini  tingkatkan terus update terbarunya   ,1
aplikasi yg flexibel meskipun trkadang sering mengalami gangguan ketika menggunakannya   semoga ke depannya my indiehome bisa menjadi salah satu aplikasi terbaik dan memiliki rating yg lebih baik lagi    ,1
terus di tingkatkan min    untuk metode pembayaran juga di tambah  biyar lebih memudahkan    untuk fitur sudah lumayan komplit   ,1
aplikasi dan fitur fiturnya mudah dipahami dan juga lengkap  memudahkan saya untuk melihat kecepatan internet  mengecek tagihan  membayar tagihan  menambah speed on demand yang diinginkan  apalagi berlangganan minipack bisa nonton film film yang seru   pokoknya bagus banget apalagi pelayanannya ketika kita meminta pertolongan  tim teknisinya cepet banget datangnya   terima kasih tim indihome,1
sekarang aplikasi myindihome sudah ada kemajuan dan lebih baik terimakasih sayangnya untuk pembayaran dari pihak telkomsel hampir setiap bulanya pembayaran selalu bertambah  awal tahun   pembayaran ada biaya sewa stb modem lalu namanya diganti menjadi biaya lainya       kalau dihitung sewa stb modem dalam waktu satu tahun sudah dapat stb modem baru  seharusnya stb modem itu dibeli oleh pemakai dengan cara dicicil bukan disewa ,1
dengan adanya aplikasi my indihome  kita sebagai pelanggan setia jadi terbantu  karena banyak info dari apikasinya bisa cek tagihan  cek pemakian dan limit qouta yang sudah digunakan  bisa add on layanan juga  dan kalau ada ke luhan tinggal chat oprator gak lama petugasnya datang ayo download aplikasinya untuk memudahkan dan kenyamanan      ,1
aplikasi lengkap  tanpa harus banyak bertanya ke cs  paling seneng bisa lihat penggunaan bulanan internetnya  bisa juga kontrol user yg pakai internet kita  banyak paket menarik yg bisa diambil dan bermacam2 keuntungan  keren  makin sukses ya indihome  pengguna baru di era pandemi ini sangat terbantu apalagi saya seorang guru yg sangat membutuhkan internet ketika pjj agar tdk tergangu internet yg lemot ketika sedang pembelajaran dgn siswa ,1
aplikasi ini memudahkan saya untuk mengakses layanan indihome seperti membayar tagihan  membeli paket channel tambahan  lapor kerusakan dan masih banyak yg lainnya ,1
sudah diupdate malah tidak bisa login  tidak ada option lupa password  dicoba dg email lain jg tidak bisa krn data sebelumnya pasti ada yg sama  masukin password juga ngelack  diperbaiki dong aplikasinya sekelas indihome  aplikasinya gak guna sekarang ,-1
aplikasinya sangat membantu  baik mengenai informasi ataupun seputar gangunan  teknisi langsung datang kerumah  keren indihome  terus melakukan pembaharuan yg terbaik untuk pelanggan ,1
solusi bagi yang ingin internet cepat harga terjangkau  tapi kualitas jempolan  ga bakal kecewa  setiap ada kendala cukup telpon atau via aplikasi my indihome  masalah langsung clear  rekomendasi wifi terbaik   ,1
perbaikan nya sangat lama lebih dari seminggu tapi gada 1 pun teknisi yg dateng   jaringan super lemot tagihan jalan terus tapi internet tidak bisa terpakai sama sekali,-1
bermanfaat sekali dan sangat terbantu dengan adanya aplikasi ini   mulai dari pemasangan baru sampai dengan pembayaran bulanan  dan tampilan userfacenya gampang dimengerti    ,1
aplikasi ini sangat mudah digunakan jika ingin menambah langganan kerjanya sangat cepat jika ingin mengecek kondisi internet juga mudah untuk pengguna indihome baru silahkan download aplikasi ini dijamin mudah gampang dan cepat prosesnya,1
informasi disini lebih baik  penanganan lebih cepat  di dm ig malah bilang ngga bisa  padahal diiklan ada   mb  terimakasih ,1
